CYS 3.347337
HIP 19.228182
ASP -5.548720
SER 1.384050
GLN -0.431228
LYS -0.106127
THR 0.562837
PHE 2.001372
ALA 4.387237
GLU -4.263520
MET 0.730024
ILE 6.405897
HID 16.659482
HIE 16.124382
ARG -24.645472
TRP 0.761072
VAL 2.525697
ASN -1.652728
TYR -1.865058
LEU 2.859397
