ILE 0.146390 0.124323 0.057170 0.024366 0.032447 0.031969 0.053314 0.039187 0.027233 0.030090 0.043790 0.040643 0.041801 0.031348 0.035327 0.033061 0.039900 0.042908 0.040459 0.036996 0.040484 0.035266 0.040224 0.042456 0.040238 0.032693 0.035237 0.035146 0.041699 0.036929 0.035350 0.041826 0.037326 0.038222 0.035156 0.044378 0.042253 0.039396 0.036298 0.039721 0.033657 0.041726 0.038143 0.039342 0.035222 0.031110 0.038125
GLN 0.028387 0.034442 0.048837 0.049565 0.076328 0.087720 0.051590 0.029772 0.031804 0.059649 0.059041 0.052361 0.041077 0.050039 0.049535 0.051083 0.054039 0.045277 0.047172 0.043056 0.052949 0.050981 0.047527 0.051796 0.052198 0.049974 0.041414 0.043618 0.046365 0.055872 0.043803 0.045268 0.053355 0.047190 0.048086 0.051267 0.056282 0.045966 0.053150 0.050039 0.052227 0.040605 0.045460 0.050029 0.048558 0.055364 0.038659
GLY 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
GLU 0.049763 0.056846 0.053480 0.068186 0.081294 0.108427 0.110974 0.155087 0.154944 0.128927 0.129173 0.137771 0.144525 0.132992 0.140152 0.135483 0.146764 0.139359 0.135292 0.133168 0.142243 0.135808 0.150504 0.144284 0.146056 0.140065 0.131237 0.140392 0.140198 0.146636 0.149513 0.143823 0.136903 0.133755 0.143850 0.139394 0.156531 0.137287 0.130637 0.132756 0.136738 0.139004 0.141819 0.133252 0.143252 0.143962 0.150995
CYS 0.038915 0.103567 0.234209 0.184532 0.101619 0.071528 0.079379 0.101739 0.099003 0.091619 0.089705 0.103159 0.090045 0.089674 0.095951 0.092281 0.090985 0.081758 0.110949 0.106184 0.088079 0.090329 0.091020 0.092080 0.105315 0.085521 0.087314 0.103077 0.092221 0.098254 0.085159 0.084917 0.084834 0.111230 0.093003 0.093128 0.090025 0.098546 0.100834 0.086887 0.099148 0.087413 0.109440 0.086464 0.083756 0.099071 0.090569
ASP 0.003769 0.003276 0.006625 0.009100 0.009410 0.018147 0.028355 0.051154 0.051814 0.039375 0.045010 0.040852 0.050371 0.048129 0.034639 0.048426 0.047048 0.042538 0.047800 0.038350 0.039243 0.046201 0.040292 0.044371 0.037900 0.038852 0.043595 0.041792 0.045741 0.038733 0.046121 0.038897 0.039592 0.036043 0.040859 0.040367 0.039986 0.045312 0.044374 0.040561 0.052508 0.048628 0.042498 0.043942 0.041686 0.038232 0.042781
SER 0.027213 0.044775 0.080284 0.248314 0.221697 0.072181 0.049046 0.066671 0.128046 0.111193 0.077791 0.066773 0.088577 0.108732 0.094727 0.075067 0.071461 0.096767 0.095293 0.080573 0.079567 0.091557 0.102258 0.080016 0.065583 0.094828 0.101782 0.086682 0.074828 0.083692 0.089938 0.098290 0.092360 0.073589 0.082060 0.108189 0.083579 0.077825 0.083452 0.091860 0.099625 0.086209 0.075911 0.083035 0.106753 0.081242 0.077695
LYS 0.047956 0.058761 0.042934 0.039680 0.069454 0.109466 0.130265 0.137634 0.105449 0.101218 0.096546 0.114284 0.131541 0.111831 0.099450 0.108269 0.118257 0.115959 0.110705 0.122743 0.117392 0.101461 0.100657 0.121759 0.116324 0.112739 0.109827 0.112428 0.107481 0.125637 0.111871 0.107745 0.107419 0.118653 0.126598 0.103450 0.109397 0.107460 0.106840 0.124465 0.120317 0.106183 0.100570 0.113603 0.116260 0.108629 0.126757
PRO 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
HID 0.000748 0.003218 0.003342 0.008940 0.015729 0.025470 0.020563 0.013555 0.015203 0.020252 0.020175 0.018477 0.017450 0.016056 0.017801 0.014969 0.015863 0.028023 0.016156 0.014307 0.016511 0.022713 0.016559 0.019545 0.016255 0.019627 0.014544 0.017437 0.026037 0.014814 0.018078 0.014976 0.019147 0.021223 0.017922 0.016298 0.020150 0.016580 0.014195 0.015320 0.019082 0.021764 0.016215 0.020616 0.012921 0.023928 0.015198
HIE 0.000935 0.001590 0.005556 0.011502 0.015574 0.018972 0.012002 0.014837 0.014012 0.012090 0.015143 0.016103 0.013952 0.019710 0.011088 0.014435 0.011915 0.025044 0.014083 0.014104 0.011619 0.013139 0.017079 0.011673 0.013905 0.013598 0.013057 0.014287 0.019184 0.014182 0.009693 0.014208 0.019991 0.017140 0.018879 0.010917 0.021070 0.014812 0.013194 0.015728 0.012874 0.019863 0.015640 0.013017 0.009288 0.013179 0.014312
ASN 0.012212 0.018526 0.022180 0.030502 0.088916 0.140088 0.105827 0.070803 0.069895 0.103411 0.092414 0.085197 0.070782 0.088449 0.086493 0.091899 0.080333 0.088141 0.084697 0.089769 0.088300 0.084095 0.082489 0.083551 0.083142 0.105380 0.088870 0.085198 0.081052 0.086560 0.092596 0.087322 0.090529 0.077470 0.078798 0.088269 0.082412 0.092811 0.088399 0.083766 0.085617 0.082407 0.093466 0.084075 0.095336 0.080569 0.085268
HIP 0.006293 0.012744 0.017840 0.022843 0.028983 0.027538 0.017241 0.017553 0.016940 0.014833 0.023232 0.016709 0.025238 0.018786 0.016426 0.017885 0.015178 0.028014 0.020391 0.014722 0.015667 0.025341 0.020525 0.017100 0.019817 0.022310 0.016654 0.021237 0.020910 0.015414 0.020474 0.018639 0.020301 0.016357 0.016114 0.015568 0.021029 0.020390 0.019419 0.015234 0.021642 0.027375 0.022128 0.017772 0.017317 0.018099 0.022513
