CYS 65.702274
HIP 42.970380
ASP -12.412199
SER 48.233028
GLN 45.906752
LYS 48.130969
THR 62.917774
PHE 5.778998
ALA 66.742174
GLU -11.126999
MET -27.132965
ILE -299.887445
HID 40.401680
HIE 39.866580
ARG -24.957519
TRP 4.538698
VAL -303.767645
ASN 44.685252
TYR 17.033843
LEU -303.433945
