ILE 0.058325
GLN 0.063330
GLY 0.023034
GLU 0.135520
CYS 0.003892
ASP 0.047929
SER 0.090575
LYS 0.110158
PRO 0.013037
HID 0.000000
HIE 0.000000
ASN 0.061628
HIP 0.043985
VAL 0.045355
THR 0.087214
TRP 0.000000
PHE 0.029194
ALA 0.045417
MET 0.017160
LEU 0.035052
ARG 0.069252
TYR 0.019941
