ILE 0.224212
GLN 0.007692
GLY 0.000000
GLU 0.004717
CYS 0.033530
ASP 0.001389
SER 0.022372
LYS 0.011242
PRO 0.000000
HID 0.002190
HIE 0.004001
ASN 0.019263
HIP 0.003638
VAL 0.005812
THR 0.006192
TRP 0.144588
PHE 0.010021
ALA 0.048913
MET 0.430086
LEU 0.017159
ARG 0.000000
TYR 0.002982
