ILE 0.107073
GLN 0.010314
GLY 0.154224
GLU 0.000491
CYS 0.000982
ASP 0.067289
SER 0.022593
LYS 0.036346
PRO 0.020629
HID 0.000000
HIE 0.000000
ASN 0.030943
HIP 0.021120
VAL 0.150295
THR 0.066306
TRP 0.000000
PHE 0.025540
ALA 0.110511
MET 0.000491
LEU 0.151277
ARG 0.002456
TYR 0.021120
