ILE 0.160194
GLN 0.021080
GLY 0.008071
GLU 0.025786
CYS 0.012888
ASP 0.043104
SER 0.053477
LYS 0.025044
PRO 0.001386
HID 0.000000
HIE 0.000000
ASN 0.026217
HIP 0.011800
VAL 0.165700
THR 0.047531
TRP 0.000316
PHE 0.041730
ALA 0.109547
MET 0.008915
LEU 0.182404
ARG 0.028662
TYR 0.026146
