CYS -0.079590
HIP 15.159731
ASP -8.661727
SER -2.003353
GLN -3.681182
LYS -3.140586
ASN -4.902682
THR -2.864090
PHE -0.370892
ALA 0.960310
MET -1.837004
ILE 4.460844
HID 12.591031
HIE 12.055931
ARG -26.909036
TRP -1.611192
VAL 0.580644
GLU -7.376527
TYR -3.704180
LEU 0.914344
