CYS 4.201261
HIP 20.483254
ASP -4.728063
SER 2.703400
GLN 0.600655
LYS 1.376608
THR 1.416761
PHE 2.848624
ALA 5.241161
GLU -3.442863
MET 2.019499
ILE 7.248810
HID 17.914554
HIE 17.379454
ARG -23.426170
TRP 1.608324
VAL 3.368610
ASN -0.620845
TYR -0.120178
LEU 3.702310
