ILE 0.117418
GLN 0.034222
GLY 0.000000
GLU 0.054626
CYS 0.085762
ASP 0.004469
SER 0.039037
LYS 0.037005
PRO 0.000000
HID 0.000311
HIE 0.001508
ASN 0.015340
HIP 0.011231
VAL 0.094138
THR 0.027171
TRP 0.005871
PHE 0.002583
ALA 0.071322
MET 0.036658
LEU 0.324963
ARG 0.034540
TYR 0.001826
