ILE 0.171717
GLN 0.016166
GLY 0.000000
GLU 0.043870
CYS 0.074767
ASP 0.033433
SER 0.058800
LYS 0.032181
PRO 0.000000
HID 0.001828
HIE 0.001672
ASN 0.042314
HIP 0.006666
VAL 0.141971
THR 0.007929
TRP 0.018642
PHE 0.024989
ALA 0.064270
MET 0.015034
LEU 0.191085
ARG 0.027505
TYR 0.025160
