ILE 0.034116
GLN 0.030572
GLY 0.132034
GLU 0.081081
CYS 0.009747
ASP 0.084626
SER 0.075764
LYS 0.106779
PRO 0.048294
HID 0.000000
HIE 0.000000
ASN 0.088613
HIP 0.031015
VAL 0.073106
THR 0.065131
TRP 0.000886
PHE 0.005317
ALA 0.021267
MET 0.014621
LEU 0.035002
ARG 0.057599
TYR 0.004431
