ILE 0.155606
GLN 0.006538
GLY 0.085976
GLU 0.003269
CYS 0.024191
ASP 0.002615
SER 0.066035
LYS 0.052305
PRO 0.001308
HID 0.000000
HIE 0.000000
ASN 0.030402
HIP 0.031383
VAL 0.172605
THR 0.081726
TRP 0.000000
PHE 0.038902
ALA 0.075515
MET 0.024191
LEU 0.134358
ARG 0.002615
TYR 0.010461
