ILE 0.179024 0.190311 0.191738 0.189656 0.178042 0.181792 0.171205 0.180463 0.180223 0.175249 0.177273 0.180290 0.179717 0.172517 0.181688 0.188827 0.174621 0.166829 0.186973 0.181434 0.189771 0.172447 0.172382 0.183632 0.181495 0.195011 0.184394 0.184252 0.169379 0.168912 0.186665 0.169883 0.193324 0.174508 0.189864 0.177693 0.181250 0.180734 0.156577 0.188211 0.184954 0.182964 0.183250 0.172999 0.175324 0.184503 0.166676
GLN 0.002705 0.013008 0.017945 0.017191 0.014253 0.013046 0.015538 0.017496 0.018514 0.011242 0.014243 0.015392 0.019072 0.013243 0.015153 0.011926 0.010784 0.019991 0.016272 0.016252 0.013389 0.013098 0.015312 0.015679 0.013890 0.016301 0.015437 0.013750 0.012938 0.019884 0.014614 0.019043 0.011141 0.014539 0.015144 0.017180 0.012506 0.015569 0.013506 0.015157 0.016511 0.009522 0.013351 0.012861 0.011413 0.017351 0.017313
GLY 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
GLU 0.017690 0.023699 0.022816 0.029085 0.041342 0.045754 0.046785 0.044410 0.043763 0.042508 0.042590 0.039327 0.034688 0.052317 0.041689 0.047280 0.051730 0.040816 0.040613 0.040816 0.047123 0.042971 0.044159 0.048869 0.042305 0.045402 0.045085 0.044874 0.048773 0.045739 0.037330 0.041002 0.041367 0.051055 0.037422 0.043348 0.040799 0.040145 0.047079 0.044201 0.046420 0.042370 0.039866 0.041972 0.042929 0.039214 0.043834
CYS 0.077072 0.098286 0.103836 0.099696 0.089934 0.090418 0.093990 0.084610 0.092323 0.092363 0.082952 0.084002 0.085599 0.089313 0.092401 0.083394 0.085768 0.090155 0.097948 0.086038 0.084384 0.091468 0.098797 0.089711 0.084102 0.083486 0.088467 0.093128 0.088309 0.097188 0.094799 0.094078 0.082575 0.087387 0.089921 0.091929 0.097287 0.085850 0.094258 0.089061 0.083375 0.082740 0.076785 0.089695 0.089781 0.089053 0.100241
ASP 0.009332 0.013242 0.015807 0.020885 0.028356 0.031647 0.032361 0.028640 0.029243 0.030285 0.030159 0.029535 0.035520 0.036743 0.034256 0.026241 0.031481 0.026603 0.030727 0.029055 0.028448 0.030295 0.026941 0.031340 0.037712 0.029047 0.030968 0.031509 0.028198 0.034381 0.027255 0.037263 0.028310 0.030790 0.026881 0.031639 0.030222 0.037735 0.032455 0.027811 0.034971 0.028998 0.030731 0.031065 0.032127 0.032528 0.030211
SER 0.051326 0.060141 0.055444 0.040902 0.060071 0.064815 0.059155 0.047603 0.047944 0.043715 0.066635 0.057437 0.046832 0.043135 0.048743 0.052041 0.058196 0.054278 0.050625 0.046368 0.059575 0.063566 0.057169 0.048097 0.044631 0.047321 0.059689 0.040708 0.063085 0.065306 0.055068 0.048078 0.039155 0.058633 0.056085 0.057717 0.049771 0.053013 0.057294 0.048256 0.045378 0.052866 0.045465 0.047118 0.063126 0.058524 0.062959
LYS 0.037147 0.026667 0.023514 0.021663 0.036547 0.031182 0.041928 0.038497 0.034257 0.039642 0.043016 0.028732 0.027678 0.038615 0.039500 0.037064 0.034792 0.041164 0.032035 0.032028 0.029759 0.041368 0.042213 0.036798 0.036544 0.027974 0.031735 0.035921 0.036812 0.040889 0.033119 0.038295 0.032659 0.037786 0.029514 0.033430 0.042823 0.035515 0.036797 0.041315 0.032087 0.034454 0.029716 0.035031 0.036220 0.037233 0.035228
PRO 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
HID 0.001109 0.001960 0.004582 0.001554 0.001424 0.004834 0.004141 0.003680 0.001513 0.004312 0.002711 0.003787 0.002707 0.002295 0.003588 0.003187 0.004478 0.002747 0.002977 0.003877 0.001350 0.001318 0.004307 0.002497 0.003243 0.003030 0.005340 0.002847 0.003030 0.004803 0.003141 0.004438 0.001304 0.001870 0.004034 0.004931 0.002263 0.002801 0.005796 0.004573 0.003370 0.001431 0.001791 0.002188 0.002480 0.004356 0.002759
HIE 0.002128 0.002363 0.004199 0.001686 0.002864 0.002397 0.002453 0.004584 0.003867 0.003143 0.001799 0.003226 0.002232 0.002615 0.001578 0.001062 0.004516 0.003601 0.003271 0.010630 0.002267 0.002633 0.003084 0.001540 0.004123 0.001675 0.003521 0.003921 0.003140 0.004151 0.005320 0.001461 0.001004 0.002187 0.001244 0.004517 0.000949 0.003902 0.003961 0.003714 0.003484 0.001363 0.002002 0.001543 0.003689 0.002588 0.005647
ASN 0.006803 0.015865 0.028078 0.028144 0.024309 0.019762 0.028763 0.033688 0.027742 0.029930 0.020882 0.025677 0.037547 0.021958 0.026309 0.029498 0.024699 0.034725 0.025975 0.026236 0.028341 0.029654 0.027797 0.032042 0.024737 0.023277 0.026381 0.029723 0.027846 0.033187 0.027429 0.029049 0.021221 0.025271 0.028049 0.031142 0.023459 0.032029 0.035087 0.022023 0.029222 0.028770 0.029073 0.022736 0.028975 0.040046 0.032352
