WF 0.002802 0.007995 0.025937 0.045425 0.031653 0.008277 0.013166 0.018402 0.035804 0.017475 0.007591 0.023804 0.018971 0.026621 0.014510 0.014789 0.015993 0.019613 0.021371 0.023520 0.010746 0.017827 0.016377 0.021034 0.014932 0.022435 0.018160 0.018401 0.012202 0.024641 0.012999 0.018453 0.017256 0.021406 0.014525 0.015946 0.020740 0.023351 0.017560 0.013269 0.011478 0.032699 0.017275 0.013117 0.014212 0.025257 0.024417
IVL 0.570125 0.507858 0.248187 0.081683 0.129489 0.191904 0.232556 0.140693 0.086120 0.123307 0.219048 0.187286 0.117665 0.116071 0.150666 0.197818 0.169993 0.109694 0.120162 0.193488 0.155707 0.141940 0.115519 0.168618 0.172372 0.109774 0.142690 0.165703 0.195649 0.126599 0.100788 0.173403 0.200018 0.135719 0.132006 0.120573 0.160637 0.160196 0.147315 0.150368 0.160944 0.125093 0.140123 0.127359 0.178646 0.178600 0.158222
ED 0.043300 0.059351 0.064314 0.087447 0.107500 0.105136 0.119829 0.178259 0.215782 0.206435 0.171347 0.164173 0.192864 0.191327 0.169928 0.162095 0.190976 0.192381 0.189982 0.173095 0.178940 0.187792 0.190766 0.177345 0.176254 0.160095 0.174164 0.193556 0.205219 0.189859 0.169595 0.155485 0.185324 0.195043 0.181678 0.192718 0.171618 0.184091 0.169900 0.194521 0.181253 0.188779 0.175922 0.173434 0.180928 0.178438 0.180053
K 0.060461 0.039877 0.043675 0.040669 0.069323 0.106799 0.112917 0.120836 0.131438 0.099792 0.084023 0.102413 0.139187 0.112461 0.123254 0.095304 0.109869 0.122806 0.115252 0.098971 0.112308 0.116036 0.127329 0.097093 0.106433 0.121129 0.120201 0.114157 0.104480 0.097776 0.118785 0.119067 0.114940 0.117063 0.093319 0.110692 0.131984 0.121300 0.100854 0.102119 0.128779 0.098596 0.119969 0.114777 0.114633 0.103962 0.103578
M 0.152644 0.057766 0.009993 0.005918 0.011970 0.043924 0.025298 0.011760 0.010520 0.008801 0.013754 0.035336 0.022763 0.005554 0.014604 0.018157 0.020825 0.018153 0.009491 0.015213 0.022865 0.019761 0.007519 0.016088 0.025480 0.020121 0.023255 0.005332 0.010756 0.018264 0.029911 0.018177 0.007065 0.015916 0.020482 0.018473 0.021587 0.006729 0.015159 0.021820 0.018625 0.008933 0.022058 0.021408 0.009751 0.012740 0.017406
NQ 0.042223 0.047979 0.057103 0.072917 0.201505 0.235176 0.136973 0.107631 0.102942 0.151918 0.142803 0.121932 0.138510 0.144283 0.122787 0.122254 0.137513 0.163159 0.135369 0.105991 0.119643 0.171665 0.172426 0.100835 0.119102 0.156654 0.159493 0.144386 0.092345 0.131655 0.168545 0.146654 0.106456 0.129939 0.168728 0.129826 0.108230 0.135834 0.147106 0.147164 0.128696 0.130424 0.140290 0.115203 0.146069 0.124863 0.156780
S 0.022748 0.034503 0.090252 0.367690 0.213198 0.055547 0.032438 0.094631 0.141533 0.116437 0.065754 0.065823 0.074299 0.111595 0.104886 0.088671 0.051699 0.103899 0.105008 0.090442 0.083493 0.063510 0.097320 0.098235 0.088274 0.086081 0.079102 0.087751 0.085925 0.078963 0.083158 0.093879 0.101346 0.076490 0.070541 0.100191 0.094266 0.085487 0.082893 0.070723 0.110264 0.097376 0.064396 0.094882 0.107527 0.079733 0.080321
R 0.042336 0.039819 0.033483 0.036805 0.047114 0.056066 0.087498 0.101705 0.093380 0.084392 0.098981 0.103117 0.076167 0.095169 0.087766 0.108687 0.099268 0.075003 0.091854 0.108040 0.100872 0.092347 0.078907 0.098510 0.100349 0.082943 0.090257 0.097205 0.100674 0.101760 0.086993 0.082208 0.085911 0.090555 0.111206 0.098893 0.097745 0.084693 0.083966 0.090577 0.095777 0.105471 0.089659 0.095741 0.076963 0.093598 0.095147
PG 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
ACT 0.051745 0.179168 0.392557 0.209914 0.131209 0.116413 0.143075 0.151211 0.135101 0.151213 0.131231 0.119231 0.139911 0.137039 0.148770 0.132135 0.142357 0.131248 0.148533 0.130436 0.146650 0.125279 0.140765 0.147909 0.126034 0.158906 0.148351 0.103135 0.139093 0.149641 0.173753 0.114736 0.117762 0.163894 0.149634 0.139033 0.112221 0.144421 0.173109 0.137757 0.096599 0.161264 0.158792 0.169978 0.100256 0.149789 0.132291
Y 0.006090 0.005431 0.002532 0.003216 0.019708 0.031302 0.014858 0.009963 0.007297 0.007674 0.009216 0.025893 0.017566 0.008562 0.009428 0.010319 0.015628 0.010895 0.013256 0.010042 0.010051 0.011072 0.016178 0.015272 0.006427 0.012204 0.015316 0.014063 0.009497 0.007891 0.015677 0.013288 0.017036 0.006926 0.007197 0.017669 0.019869 0.011409 0.015148 0.004922 0.012878 0.008957 0.021507 0.016444 0.015615 0.007451 0.005920
Hhj 0.005524 0.020253 0.031968 0.048316 0.037331 0.049457 0.081391 0.064907 0.040082 0.032557 0.056252 0.050993 0.062097 0.051318 0.053401 0.049771 0.045879 0.053150 0.049721 0.050762 0.058725 0.052770 0.036894 0.059059 0.064343 0.069658 0.029011 0.056310 0.044159 0.072950 0.039797 0.064650 0.046887 0.047048 0.050684 0.055987 0.061102 0.042488 0.046990 0.066760 0.054706 0.042408 0.050009 0.057656 0.055400 0.045569 0.045865
