HIE 0.001349 0.002829 0.002931 0.001579 0.004662 0.000989 0.005104 0.004563 0.001529 0.000792 0.000451 0.007018 0.001467 0.004587 0.001944 0.000865 0.001219 0.002948 0.002542 0.002846 0.000580 0.001348 0.002089 0.004971 0.002524 0.002531 0.003797 0.000830 0.001222 0.001748 0.001602 0.002309 0.005421 0.000462 0.000709 0.004464 0.004270 0.002749 0.001124 0.004403 0.002573 0.002793 0.003231 0.004521 0.000784 0.005686 0.001671
ASN 0.003575 0.008385 0.034706 0.055030 0.028469 0.014036 0.020977 0.039807 0.044154 0.019517 0.021379 0.032552 0.031501 0.030000 0.033524 0.028658 0.020113 0.028007 0.049133 0.022201 0.023036 0.024784 0.026733 0.038317 0.026377 0.025650 0.027242 0.027173 0.020751 0.029071 0.031721 0.032347 0.030348 0.025440 0.022370 0.029246 0.031137 0.027507 0.021062 0.027448 0.027479 0.023333 0.028279 0.032613 0.031565 0.023110 0.026185
HIP 0.001774 0.006134 0.004636 0.002567 0.005664 0.002000 0.009083 0.009605 0.007374 0.005423 0.009430 0.006608 0.006599 0.007100 0.005360 0.005590 0.005873 0.007098 0.005403 0.007156 0.006957 0.003767 0.005213 0.006552 0.008463 0.001766 0.007690 0.005481 0.004869 0.004292 0.010343 0.007084 0.005132 0.005783 0.003740 0.005008 0.006380 0.009676 0.006219 0.002060 0.004623 0.008465 0.005909 0.004225 0.004317 0.007583 0.004085
VAL 0.150705 0.140807 0.148921 0.142264 0.141978 0.138653 0.137426 0.136898 0.125268 0.134085 0.137925 0.138627 0.134759 0.131228 0.127111 0.131170 0.140174 0.129967 0.123781 0.144283 0.126208 0.135098 0.142031 0.138017 0.129397 0.130798 0.130033 0.136516 0.139583 0.135830 0.134953 0.144528 0.124065 0.125047 0.140036 0.141601 0.130525 0.138325 0.136769 0.136725 0.134277 0.137623 0.140094 0.132587 0.128887 0.142510 0.127971
THR 0.017224 0.014785 0.015403 0.018913 0.012137 0.009122 0.006298 0.010527 0.014586 0.016157 0.008504 0.010313 0.010519 0.011237 0.015455 0.014698 0.012533 0.010441 0.015949 0.012621 0.015681 0.018108 0.011100 0.009764 0.014264 0.020429 0.007964 0.009790 0.007024 0.014030 0.014930 0.012695 0.014796 0.018323 0.011313 0.013255 0.019455 0.012883 0.010406 0.016231 0.011621 0.007347 0.022029 0.020221 0.014026 0.009565 0.012377
TRP 0.016425 0.022058 0.021149 0.009458 0.015853 0.016905 0.025332 0.023834 0.022412 0.024379 0.023112 0.019252 0.019878 0.015941 0.019562 0.022606 0.025317 0.021353 0.016345 0.019440 0.016502 0.022292 0.023196 0.022365 0.016251 0.019686 0.012375 0.023688 0.018310 0.013939 0.022879 0.021926 0.021187 0.016972 0.020877 0.023599 0.025634 0.022511 0.020411 0.018825 0.022014 0.020830 0.017197 0.015708 0.020612 0.012584 0.019799
PHE 0.040470 0.032263 0.021268 0.021690 0.023358 0.024504 0.024704 0.020551 0.020979 0.027794 0.024637 0.018661 0.026206 0.019833 0.026226 0.028693 0.027006 0.023786 0.025958 0.024572 0.022902 0.023602 0.021835 0.024202 0.024557 0.020828 0.022417 0.036414 0.021211 0.022416 0.026023 0.026913 0.028441 0.017544 0.023885 0.023629 0.023873 0.024550 0.023138 0.025492 0.022121 0.024276 0.024646 0.027713 0.025724 0.024175 0.024721
ALA 0.054671 0.059004 0.055650 0.058370 0.050733 0.048657 0.050806 0.044153 0.047979 0.042873 0.056990 0.044096 0.048186 0.050055 0.054690 0.052240 0.051320 0.048265 0.051220 0.057875 0.054208 0.058651 0.049989 0.047586 0.050447 0.052685 0.045943 0.052375 0.060329 0.049999 0.055711 0.044938 0.052356 0.049918 0.050563 0.044285 0.041300 0.052335 0.050974 0.053508 0.047600 0.048647 0.049324 0.050497 0.052130 0.052516 0.049019
MET 0.145957 0.061516 0.011097 0.008292 0.013547 0.019170 0.025127 0.027276 0.017102 0.014934 0.016498 0.013136 0.030407 0.026001 0.012863 0.025107 0.016865 0.023338 0.009410 0.025202 0.034115 0.018060 0.016947 0.018044 0.018550 0.020068 0.023368 0.025526 0.015978 0.013786 0.014301 0.024289 0.029775 0.022519 0.012202 0.021382 0.026508 0.017270 0.014975 0.015406 0.024750 0.018000 0.018421 0.027218 0.020228 0.015597 0.018345
LEU 0.191974 0.209744 0.215140 0.197220 0.190376 0.209629 0.187993 0.181033 0.174270 0.202979 0.197239 0.197178 0.198793 0.191815 0.194161 0.198314 0.201410 0.200213 0.177883 0.197331 0.196183 0.195041 0.198526 0.189987 0.198327 0.195870 0.186698 0.191833 0.194830 0.197772 0.193017 0.191489 0.187844 0.188362 0.201795 0.201043 0.175085 0.189824 0.190131 0.205462 0.205422 0.201831 0.184190 0.179845 0.184103 0.188511 0.195191
