ILE 9.322904
GLN 8.026828
GLY 0.000000
GLU 23.174270
CYS 24.422262
ASP 21.248435
SER 24.720456
LYS 32.994544
PRO 0.000000
HID 5.009794
HIE 3.300968
ASN 25.226081
HIP 7.473681
VAL 3.633903
THR 5.865979
TRP 6.199959
PHE 1.495464
ALA 7.305623
MET 6.014387
LEU 24.414081
ARG 0.176426
TYR 3.973957
